;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.542";"5.998";"6.324";"6.554";"6.770";"7.477";"8.173";"8.286";"8.445";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"11.005";"15.187";"16.203";"16.891";"17.152";"17.944";"19.105";"19.368";"19.621";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2.890";"3.319";"3.759";"4.243";"4.541";"4.912";"5.040";"5.118";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"11.670";"17.206";"18.722";"19.534";"20.363";"21.193";"22.805";"23.053";"23.215";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"30.021";"43.588";"47.188";"50.137";"51.856";"53.478";"56.687";"57.427";"58.352";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"6.166";"9.161";"10.053";"10.638";"11.108";"11.388";"12.030";"12.197";"12.355";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.204";"2.921";"3.154";"3.235";"3.348";"3.388";"3.418";"3.500";"3.531";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"6.262";"7.297";"8.256";"9.184";"9.908";"10.775";"10.924";"11.117";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"3.400";"4.119";"4.596";"4.926";"5.153";"5.530";"5.612";"5.741";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.788";"7.070";"7.675";"8.112";"8.350";"8.669";"9.100";"9.246";"9.381";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"3.465";"4.155";"4.688";"5.036";"5.480";"5.940";"6.054";"6.181";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"117.268";"172.496";"186.597";"198.021";"206.133";"214.933";"227.539";"230.757";"233.721";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"19.129";"22.577";"25.589";"28.416";"30.721";"33.275";"33.860";"34.517";
;;"    Unter 35 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"40.927";"39.847";"31.579";"25.460";"26.304";"30.504";"31.913";"32.992";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"4.608";"5.506";"5.098";"4.063";"3.515";"3.318";"4.076";"4.216";"4.320";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"5.033";"6.404";"6.395";"5.212";"3.765";"4.383";"4.825";"5.098";"5.239";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.528";"2.518";"2.532";"2.062";"1.741";"1.654";"1.757";"1.903";"1.940";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"774";"692";"554";"490";"490";"588";"597";"668";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"381";"424";"358";"292";"228";"250";"290";"342";"344";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.067";"1.297";"1.216";"904";"812";"971";"1.115";"1.122";"1.183";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.538";"2.968";"2.801";"2.122";"1.685";"1.825";"2.070";"2.150";"2.211";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"762";"800";"670";"489";"519";"603";"543";"567";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.401";"3.496";"3.263";"2.380";"1.933";"1.893";"2.526";"2.571";"2.605";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"6.622";"9.680";"9.172";"7.201";"5.797";"5.891";"6.847";"7.186";"7.487";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.477";"1.960";"1.843";"1.391";"1.112";"1.097";"1.278";"1.379";"1.404";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"629";"695";"662";"447";"396";"430";"455";"494";"508";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.498";"1.693";"1.546";"1.408";"1.455";"1.631";"1.655";"1.711";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"827";"1.067";"911";"642";"687";"761";"828";"864";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.009";"1.342";"1.333";"1.046";"831";"765";"846";"928";"999";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"776";"922";"778";"616";"676";"836";"901";"942";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"27.293";"36.290";"34.673";"27.120";"21.815";"22.477";"26.085";"27.389";"28.240";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"4.637";"5.174";"4.459";"3.645";"3.827";"4.419";"4.524";"4.752";
;;"    35 bis unter 40 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"27.747";"30.426";"32.696";"26.280";"21.194";"21.871";"21.675";"22.057";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.329";"3.883";"4.061";"4.416";"3.469";"2.830";"2.823";"2.781";"2.885";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.688";"4.751";"4.949";"5.332";"4.066";"3.532";"3.542";"3.504";"3.525";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.134";"1.466";"1.600";"1.920";"1.532";"1.430";"1.409";"1.372";"1.405";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"343";"574";"664";"612";"500";"439";"465";"479";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"289";"306";"350";"320";"270";"199";"224";"238";"245";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"851";"866";"894";"970";"726";"746";"810";"807";"791";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.739";"2.272";"2.296";"2.340";"1.871";"1.467";"1.596";"1.623";"1.657";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"285";"461";"553";"606";"366";"376";"418";"410";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.016";"2.476";"2.794";"2.749";"2.164";"1.733";"1.717";"1.706";"1.728";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"5.369";"6.767";"7.232";"7.610";"5.952";"4.583";"4.947";"4.787";"4.902";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.027";"1.426";"1.541";"1.611";"1.211";"889";"937";"939";"939";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"395";"488";"486";"497";"392";"315";"292";"299";"307";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"675";"1.019";"1.174";"1.246";"961";"1.057";"1.057";"1.069";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"385";"545";"744";"692";"444";"506";"489";"519";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.003";"964";"1.040";"1.073";"850";"723";"686";"688";"662";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"394";"584";"723";"621";"476";"510";"502";"534";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"20.840";"25.665";"27.243";"28.838";"22.503";"18.447";"18.983";"18.744";"19.046";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2.082";"3.183";"3.858";"3.777";"2.747";"2.888";"2.931";"3.011";
;;"    40 bis unter 50 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"52.777";"55.548";"59.375";"63.586";"59.942";"48.770";"47.538";"46.383";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.068";"7.817";"8.284";"8.133";"8.425";"7.729";"6.242";"6.099";"5.890";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.399";"9.214";"10.039";"10.234";"10.796";"10.156";"7.986";"7.733";"7.584";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.000";"3.009";"2.749";"2.805";"3.174";"3.250";"2.947";"2.911";"2.827";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"673";"649";"1.063";"1.410";"1.412";"1.187";"1.183";"1.137";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"266";"606";"645";"667";"630";"586";"492";"477";"467";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"721";"1.707";"1.699";"1.737";"1.797";"1.808";"1.590";"1.588";"1.571";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.994";"4.342";"4.637";"4.715";"4.700";"4.404";"3.575";"3.475";"3.378";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"588";"497";"809";"1.138";"1.226";"997";"903";"859";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.227";"4.871";"5.203";"5.458";"5.702";"5.176";"4.253";"4.124";"3.990";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"5.655";"11.537";"12.606";"13.771";"14.486";"13.150";"10.495";"10.331";"10.108";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.125";"2.578";"2.974";"3.125";"3.343";"3.043";"2.261";"2.167";"2.139";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"391";"786";"897";"925";"923";"784";"593";"582";"575";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.353";"1.143";"1.796";"2.311";"2.516";"2.232";"2.151";"2.115";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"761";"694";"1.003";"1.314";"1.375";"1.139";"1.085";"1.067";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"862";"2.097";"2.061";"2.047";"2.093";"1.962";"1.652";"1.636";"1.623";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"838";"771";"1.087";"1.344";"1.365";"1.129";"1.093";"1.053";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"20.708";"48.564";"51.794";"53.617";"56.069";"52.048";"42.086";"41.123";"40.152";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"4.213";"3.754";"5.758";"7.517";"7.894";"6.684";"6.415";"6.231";
;;"    50 bis unter 60 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"33.089";"44.300";"51.104";"54.673";"58.293";"62.499";"63.007";"63.008";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.962";"3.902";"5.584";"7.297";"8.069";"7.937";"8.280";"8.314";"8.316";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.555";"4.576";"6.667";"8.892";"10.274";"10.214";"10.482";"10.555";"10.524";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"848";"2.099";"2.681";"2.877";"2.568";"2.663";"3.044";"3.111";"3.212";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"966";"1.191";"911";"783";"1.187";"1.510";"1.534";"1.505";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"270";"366";"489";"582";"620";"660";"646";"649";"632";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"858";"986";"1.405";"1.634";"1.623";"1.704";"1.819";"1.821";"1.835";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.948";"2.418";"3.233";"4.000";"4.492";"4.672";"4.826";"4.836";"4.808";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"934";"1.017";"701";"597";"879";"1.158";"1.218";"1.262";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.864";"2.875";"3.866";"4.657";"5.036";"5.376";"5.678";"5.773";"5.733";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"5.336";"6.867";"9.159";"10.733";"12.047";"13.129";"13.851";"13.828";"13.766";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.107";"1.458";"1.937";"2.487";"2.964";"3.146";"3.397";"3.403";"3.373";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"374";"413";"544";"720";"836";"849";"827";"826";"801";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.927";"2.262";"1.648";"1.200";"1.768";"2.280";"2.370";"2.399";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.009";"1.229";"918";"760";"1.005";"1.242";"1.296";"1.318";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"705";"1.232";"1.773";"2.069";"2.021";"1.989";"2.092";"2.076";"2.093";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.061";"1.263";"978";"783";"1.115";"1.367";"1.397";"1.431";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"19.827";"27.192";"37.338";"45.948";"50.550";"52.339";"54.942";"55.192";"55.093";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"5.897";"6.962";"5.156";"4.123";"5.954";"7.557";"7.815";"7.915";
;;"    60 bis unter 66 Jahre";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"8.824";"10.970";"20.614";"28.419";"28.531";"32.707";"32.147";"32.035";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.894";"1.122";"1.220";"2.514";"3.681";"4.510";"4.759";"4.547";"4.391";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.281";"1.403";"1.498";"2.924";"4.575";"5.438";"5.948";"5.740";"5.627";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"483";"554";"769";"1.230";"1.722";"1.294";"1.213";"1.186";"1.186";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"179";"355";"651";"806";"371";"566";"592";"668";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"156";"83";"103";"228";"289";"336";"365";"363";"369";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"455";"285";"301";"567";"900";"880";"1.003";"978";"963";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.134";"769";"859";"1.432";"1.940";"2.324";"2.741";"2.658";"2.616";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"144";"327";"621";"608";"304";"425";"510";"548";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.226";"701";"987";"1.781";"2.474";"2.697";"2.991";"2.945";"2.954";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.040";"2.079";"2.391";"4.302";"5.748";"6.088";"7.368";"7.325";"7.343";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"642";"382";"465";"836";"1.156";"1.466";"1.768";"1.717";"1.738";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"178";"129";"154";"243";"358";"419";"480";"479";"463";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"355";"592";"1.206";"1.417";"574";"844";"888";"954";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"172";"285";"616";"763";"351";"506";"522";"538";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"405";"261";"331";"813";"1.185";"1.114";"1.188";"1.136";"1.079";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"206";"333";"650";"797";"365";"542";"561";"598";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"11.894";"7.768";"9.078";"16.870";"24.028";"26.566";"29.824";"29.074";"28.729";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.056";"1.892";"3.744";"4.391";"1.965";"2.883";"3.073";"3.306";
;;"    66 Jahre und älter";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"28.261";"28.083";"28.242";"36.131";"51.390";"64.463";"68.337";"71.763";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.449";"4.319";"4.286";"4.033";"4.762";"6.942";"8.995";"9.649";"10.217";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.427";"5.493";"5.309";"5.048";"6.531";"8.224";"10.989";"11.792";"12.378";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"615";"1.203";"1.294";"1.540";"2.112";"3.339";"4.193";"4.364";"4.517";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"177";"226";"447";"926";"1.679";"1.828";"1.859";"1.903";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"209";"341";"318";"299";"372";"522";"694";"736";"781";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"590";"857";"809";"742";"912";"1.368";"1.836";"1.970";"2.102";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.652";"2.418";"2.377";"2.282";"2.464";"3.252";"4.297";"4.626";"4.951";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"177";"217";"405";"805";"1.247";"1.353";"1.448";"1.472";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.936";"2.787";"2.609";"2.509";"3.054";"4.318";"5.640";"5.934";"6.205";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.999";"6.658";"6.628";"6.520";"7.826";"10.637";"13.179";"13.970";"14.746";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"788";"1.357";"1.293";"1.188";"1.322";"1.747";"2.389";"2.592";"2.762";
;;;"    Saarland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"237";"410";"411";"403";"443";"591";"771";"820";"877";
;;;"    Sachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"454";"588";"886";"1.602";"2.634";"2.731";"2.803";"2.869";
;;;"    Sachsen-Anhalt";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"246";"299";"404";"755";"1.291";"1.376";"1.392";"1.435";
;;;"    Schleswig-Holstein";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"804";"1.174";"1.137";"1.064";"1.370";"2.116";"2.636";"2.782";"2.925";
;;;"    Thüringen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"190";"282";"472";"875";"1.483";"1.556";"1.600";"1.623";
;;;"    Früheres Bundesgebiet, ab 1991 mit Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"16.706";"27.017";"26.471";"25.628";"31.168";"43.056";"55.619";"59.235";"62.461";
;;;"    Neue Länder ohne Berlin-Ost";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"1.244";"1.612";"2.614";"4.963";"8.334";"8.844";"9.102";"9.302";
;"    Weiblich";" Alle Altersgruppen";" Deutschland";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"106.178";"126.174";"145.709";"166.013";"193.436";"225.004";"231.623";"237.776";
;;;"    Baden-Württemberg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"6.915";"13.038";"15.182";"18.047";"21.082";"24.694";"28.962";"29.814";"30.654";
;;;"    Bayern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"7.327";"14.856";"18.279";"21.781";"25.788";"30.515";"35.519";"36.802";"37.837";
;;;"    Berlin, bis 1990 nur Berlin-West";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"2.969";"9.522";"10.432";"11.524";"12.425";"14.075";"15.980";"16.429";"16.919";
;;;"    Brandenburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"3.129";"3.745";"4.439";"5.294";"6.159";"7.089";"7.259";"7.492";
;;;"    Bremen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"515";"1.115";"1.312";"1.510";"1.700";"2.017";"2.252";"2.317";"2.394";
;;;"    Hamburg";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.821";"3.161";"3.724";"4.238";"4.893";"6.257";"7.658";"7.901";"8.224";
;;;"    Hessen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.941";"7.707";"9.249";"10.539";"11.756";"13.709";"15.987";"16.451";"16.918";
;;;"    Mecklenburg-Vorpommern";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";".";"2.922";"3.278";"3.644";"4.103";"4.659";"5.378";"5.483";"5.590";
;;;"    Niedersachsen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"3.597";"7.552";"9.500";"10.879";"12.315";"14.290";"16.798";"17.235";"17.590";
;;;"    Nordrhein-Westfalen";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"10.125";"20.913";"25.194";"29.338";"33.229";"38.425";"44.533";"45.892";"47.048";
;;;"    Rheinland-Pfalz";" Gebiets-/Facharztbezeichnungen insgesamt (incl. ohne Gebiet)";"1.730";"3.835";"4.704";"5.530";"6.389";"7.430";"8.718";"8.918";"9.113";
